elapsed_s,cpu_percent,rss_mb,vms_mb,threads,read_mb,write_mb,system_cpu_percent,system_memory_percent
3.814697265625e-06,94.6,6.09375,401250.03125,2,0.0,0.0,0.0,51.2
0.5142128467559814,30.3,261.3125,815133.59375,57,0.0,0.0,26.3,51.2
1.0284559726715088,0.0,372.421875,815148.921875,64,0.0,0.0,18.5,52.5
1.5426750183105469,0.0,669.3125,815161.015625,66,0.0,0.0,17.9,54.0
2.049468994140625,0.0,757.890625,815169.015625,66,0.0,0.0,14.8,54.4
2.5636727809906006,0.0,757.953125,815169.015625,66,0.0,0.0,12.5,54.4
3.0691850185394287,1.8,759.015625,815169.234375,66,0.0,0.0,12.1,54.4
3.5836527347564697,0.0,759.015625,815169.234375,66,0.0,0.0,12.8,54.4
4.098050832748413,0.0,759.0625,815169.234375,66,0.0,0.0,12.0,54.4
4.612226724624634,0.0,759.0625,815169.234375,66,0.0,0.0,12.4,54.4
5.126438856124878,0.0,759.046875,815168.6875,65,0.0,0.0,13.4,54.3
5.635601997375488,0.2,759.078125,815168.140625,64,0.0,0.0,21.9,54.3
6.149483919143677,0.0,759.078125,815168.140625,64,0.0,0.0,14.2,53.5
6.663754940032959,0.0,759.125,815168.140625,64,0.0,0.0,12.3,53.5
7.177950859069824,0.0,759.171875,815168.140625,64,0.0,0.0,14.3,53.5
7.6859519481658936,0.0,759.46875,815168.140625,64,0.0,0.0,14.1,53.5
8.200094938278198,0.1,562.9375,815170.1875,65,0.0,0.0,15.6,53.5
8.714285135269165,0.0,747.625,815170.1875,65,0.0,0.0,13.4,54.3
9.2268648147583,0.0,1069.9375,815170.1875,65,0.0,0.0,13.7,55.7
9.741066932678223,0.0,1105.96875,815170.1875,65,0.0,0.0,13.2,55.9
10.250257968902588,0.1,1105.96875,815170.1875,65,0.0,0.0,11.9,55.9
10.755460739135742,0.0,1105.96875,815170.1875,65,0.0,0.0,11.0,55.9
11.269670963287354,0.0,1105.96875,815170.1875,65,0.0,0.0,11.1,55.9
11.783867835998535,0.0,1105.96875,815170.1875,65,0.0,0.0,11.3,55.9
12.293292045593262,0.0,1105.96875,815170.1875,65,0.0,0.0,16.1,55.9
12.807509899139404,0.2,1106.0,815170.1875,65,0.0,0.0,15.1,55.8
13.312184810638428,0.0,1106.015625,815170.1875,65,0.0,0.0,13.7,55.8
13.826384782791138,0.0,1106.015625,815170.1875,65,0.0,0.0,10.9,55.8
