elapsed_s,cpu_percent,rss_mb,vms_mb,threads,read_mb,write_mb,system_cpu_percent,system_memory_percent
4.0531158447265625e-06,99.4,6.171875,401250.03125,2,0.0,0.0,100.0,52.3
0.5142819881439209,30.1,152.921875,815137.6875,59,0.0,0.0,0.0,52.5
1.0288031101226807,0.0,152.921875,815137.6875,59,0.0,0.0,15.9,53.4
1.5432031154632568,0.0,152.921875,815137.6875,59,0.0,0.0,19.6,53.7
2.05379581451416,0.0,152.921875,815137.6875,59,0.0,0.0,10.9,53.7
2.5684969425201416,1.9,154.15625,815135.859375,58,0.0,0.0,11.1,53.7
3.083191156387329,0.0,154.15625,815135.859375,58,0.0,0.0,10.9,53.6
3.5978288650512695,0.0,154.15625,815135.859375,58,0.0,0.0,11.8,53.6
4.112439155578613,0.0,154.15625,815135.859375,58,0.0,0.0,10.9,53.5
4.627061128616333,0.2,154.1875,815135.859375,58,0.0,0.0,11.6,53.5
5.141680955886841,0.0,154.1875,815135.859375,58,0.0,0.0,11.3,53.5
5.656324863433838,0.0,154.15625,815134.765625,56,0.0,0.0,10.7,53.5
6.170926809310913,0.0,154.15625,815134.765625,56,0.0,0.0,10.4,53.5
6.681253910064697,0.2,154.203125,815134.765625,56,0.0,0.0,16.9,53.5
7.195868968963623,0.0,154.203125,815134.765625,56,0.0,0.0,15.4,53.5
7.706019878387451,0.0,154.203125,815134.765625,56,0.0,0.0,10.8,53.5
8.220624923706055,0.0,154.203125,815134.765625,56,0.0,0.0,24.6,53.5
8.735214948654175,0.1,154.203125,815134.765625,56,0.0,0.0,15.0,53.5
9.24309778213501,0.0,154.203125,815134.765625,56,0.0,0.0,10.8,53.5
9.74971079826355,0.0,154.203125,815134.765625,56,0.0,0.0,11.7,53.5
10.264150142669678,0.0,154.203125,815134.765625,56,0.0,0.0,10.9,53.5
10.774060010910034,0.2,154.21875,815134.765625,56,0.0,0.0,11.1,53.5
11.279088973999023,0.0,154.21875,815134.765625,56,0.0,0.0,11.1,53.5
