elapsed_s,cpu_percent,rss_mb,vms_mb,threads,read_mb,write_mb,system_cpu_percent,system_memory_percent
3.0994415283203125e-06,97.9,6.34375,401123.03125,2,0.0,0.0,100.0,51.9
0.5072948932647705,29.4,222.609375,815157.96875,65,0.0,0.0,28.9,51.9
1.0138781070709229,0.0,263.0,815161.875,63,0.0,0.0,14.2,53.0
1.5204310417175293,0.0,309.46875,815161.875,63,0.0,0.0,18.9,53.1
2.0316779613494873,0.0,311.71875,815161.875,63,0.0,0.0,19.1,53.2
2.546196937561035,2.6,314.0625,815162.09375,63,0.0,0.0,12.4,53.2
3.0606138706207275,0.0,346.609375,815162.09375,63,0.0,0.0,12.8,53.2
3.574789047241211,0.0,346.609375,815162.09375,63,0.0,0.0,20.3,53.2
4.0889739990234375,0.0,399.421875,815162.09375,63,0.0,0.0,10.9,53.4
4.597898960113525,0.0,399.484375,815164.140625,64,0.0,0.0,10.9,53.4
5.112294912338257,0.2,399.5,815164.140625,64,0.0,0.0,12.0,53.4
5.626482963562012,0.0,401.6875,815163.046875,62,0.0,0.0,11.6,53.4
6.134746074676514,0.0,413.8125,815163.046875,62,0.0,0.0,11.4,53.5
6.649163007736206,0.0,413.8125,815163.046875,62,0.0,0.0,11.7,53.4
7.157277822494507,0.1,413.84375,815163.046875,62,0.0,0.0,11.5,53.4
7.671708822250366,0.0,431.921875,815164.046875,62,0.0,0.0,11.7,53.4
8.1860830783844,0.0,431.9375,815164.046875,62,0.0,0.0,12.0,53.4
8.691190958023071,0.0,431.96875,815164.046875,62,0.0,0.0,11.9,53.4
9.205381155014038,0.1,431.96875,815164.046875,62,0.0,0.0,10.8,53.4
9.711305856704712,0.0,448.359375,815164.046875,62,0.0,0.0,14.2,53.5
10.21926498413086,0.0,448.359375,815164.046875,62,0.0,0.0,13.6,53.5
10.726387023925781,0.0,448.359375,815164.046875,62,0.0,0.0,16.8,53.4
11.240548133850098,0.0,448.375,815164.046875,62,0.0,0.0,11.5,53.4
11.745605945587158,0.2,448.453125,815164.046875,62,0.0,0.0,11.9,53.4
12.260000944137573,0.0,448.453125,815164.046875,62,0.0,0.0,11.4,53.4
12.77419114112854,0.0,448.53125,815164.046875,62,0.0,0.0,10.2,53.4
13.28123688697815,0.0,448.53125,815164.046875,62,0.0,0.0,11.2,53.4
13.795626878738403,0.1,448.53125,815164.046875,62,0.0,0.0,10.6,53.4
14.310036897659302,0.0,448.578125,815164.046875,62,0.0,0.0,11.9,53.4
14.824394941329956,0.0,448.578125,815164.046875,62,0.0,0.0,11.3,53.4
15.338748931884766,0.0,448.578125,815164.046875,62,0.0,0.0,11.1,53.4
15.85310411453247,0.1,448.609375,815164.046875,62,0.0,0.0,12.2,53.4
16.361088037490845,0.0,448.625,815164.046875,62,0.0,0.0,11.7,53.4
16.87529182434082,0.0,315.53125,815166.09375,63,0.0,0.0,12.1,53.4
17.389729022979736,0.0,315.6875,815166.09375,63,0.0,0.0,21.7,53.6
17.89907717704773,0.3,315.796875,815166.09375,63,0.0,0.0,15.9,53.4
18.406280040740967,0.0,315.984375,815166.09375,63,0.0,0.0,10.7,53.4
18.918977975845337,0.0,315.984375,815166.09375,63,0.0,0.0,12.4,53.5
19.43333601951599,0.0,315.984375,815166.09375,63,0.0,0.0,10.7,53.4
19.94771409034729,0.0,315.984375,815166.09375,63,0.0,0.0,10.9,53.4
