elapsed_s,cpu_percent,rss_mb,vms_mb,threads,read_mb,write_mb,system_cpu_percent,system_memory_percent
4.291534423828125e-06,99.2,6.15625,401250.03125,2,0.0,0.0,80.0,56.5
0.5097379684448242,30.9,131.734375,814855.96875,52,0.0,0.0,19.2,56.6
1.0189661979675293,0.0,276.515625,814872.640625,57,0.0,0.0,14.2,57.4
1.5283300876617432,0.0,276.640625,814874.640625,57,0.0,0.0,19.2,57.3
2.0377092361450195,0.0,276.640625,814874.640625,57,0.0,0.0,15.6,57.3
2.546915292739868,0.0,276.640625,814874.640625,57,0.0,0.0,11.5,57.3
3.0560860633850098,1.5,278.0,814874.859375,57,0.0,0.0,11.6,57.3
3.564868211746216,0.0,278.0625,814874.859375,57,0.0,0.0,11.0,57.3
4.070897102355957,0.0,278.09375,814874.859375,57,0.0,0.0,11.8,57.3
4.576848030090332,0.1,278.046875,814870.765625,55,0.0,0.0,11.1,57.3
5.083868026733398,0.0,278.0625,814870.765625,55,0.0,0.0,12.5,57.4
5.593827247619629,0.0,278.125,814869.671875,53,0.0,0.0,12.5,57.4
6.10318398475647,0.0,278.125,814869.671875,53,0.0,0.0,11.1,57.4
6.612529039382935,0.1,278.15625,814869.671875,53,0.0,0.0,18.0,57.4
7.117089033126831,0.0,278.171875,814869.671875,53,0.0,0.0,10.7,57.4
7.626277923583984,0.0,278.171875,814869.671875,53,0.0,0.0,11.2,57.4
8.135453939437866,0.0,278.171875,814869.671875,53,0.0,0.0,11.1,57.3
8.642223119735718,0.1,278.1875,814869.671875,53,0.0,0.0,12.2,57.3
9.147143125534058,0.0,278.1875,814869.671875,53,0.0,0.0,10.7,57.3
9.656383991241455,0.0,278.1875,814869.671875,53,0.0,0.0,11.2,57.3
10.165564060211182,0.0,278.1875,814869.671875,53,0.0,0.0,11.2,57.3
10.671953916549683,0.2,278.203125,814869.671875,53,0.0,0.0,11.3,57.3
11.181145191192627,0.0,278.203125,814869.671875,53,0.0,0.0,10.8,57.3
11.688084125518799,0.0,278.203125,814869.671875,53,0.0,0.0,11.7,57.3
12.197309017181396,0.0,278.203125,814869.671875,53,0.0,0.0,10.8,57.3
12.705523014068604,0.5,278.5,814869.671875,53,0.0,0.0,10.8,57.3
13.214935064315796,0.0,278.515625,814869.671875,53,0.0,0.0,11.0,57.3
13.723225116729736,0.0,278.515625,814869.671875,53,0.0,0.0,18.1,57.3
14.22884726524353,0.0,278.515625,814869.671875,53,0.0,0.0,10.2,57.3
14.73643708229065,0.1,278.546875,814869.671875,53,0.0,0.0,12.4,57.2
15.243362188339233,0.0,278.546875,814869.671875,53,0.0,0.0,10.8,57.3
15.752738237380981,0.0,278.546875,814869.671875,53,0.0,0.0,11.7,57.2
16.26193118095398,0.0,278.546875,814869.671875,53,0.0,0.0,14.8,57.5
16.771410942077637,0.3,278.8125,814869.671875,53,0.0,0.0,13.0,57.3
17.280615091323853,0.0,278.828125,814869.671875,53,0.0,0.0,12.0,57.3
17.789887189865112,0.0,278.828125,814869.671875,53,0.0,0.0,10.6,57.3
18.299052238464355,0.0,278.828125,814869.671875,53,0.0,0.0,11.5,57.3
18.808248281478882,0.5,279.34375,814877.671875,53,0.0,0.0,11.1,57.3
19.315834283828735,0.0,279.34375,814877.671875,53,0.0,0.0,11.0,57.3
19.825001001358032,0.0,279.34375,814877.671875,53,0.0,0.0,10.8,57.3
20.33417010307312,0.0,279.34375,814877.671875,53,0.0,0.0,11.8,57.3
20.842160940170288,0.2,279.34375,814877.671875,53,0.0,0.0,16.9,57.3
21.351563215255737,0.0,279.359375,814877.671875,53,0.0,0.0,11.4,57.3
21.860750198364258,0.0,279.359375,814877.671875,53,0.0,0.0,10.5,57.3
22.369912147521973,0.0,279.359375,814877.671875,53,0.0,0.0,11.3,57.3
22.879069089889526,0.2,279.390625,814877.671875,53,0.0,0.0,10.9,57.3
23.388211965560913,0.0,279.390625,814877.671875,53,0.0,0.0,11.8,57.2
23.897391319274902,0.0,279.390625,814877.671875,53,0.0,0.0,12.2,57.3
24.40654492378235,0.0,279.390625,814877.671875,53,0.0,0.0,10.8,57.3
24.915706872940063,0.2,279.453125,814877.671875,53,0.0,0.0,11.0,57.3
25.42482900619507,0.0,279.46875,814877.671875,53,0.0,0.0,10.8,57.3
25.933955192565918,0.0,279.46875,814877.671875,53,0.0,0.0,12.2,57.4
26.443087100982666,0.0,279.46875,814877.671875,53,0.0,0.0,12.6,57.3
26.952222108840942,0.1,279.46875,814877.671875,53,0.0,0.0,11.8,57.3
27.458107948303223,0.0,279.46875,814877.671875,53,0.0,0.0,14.7,57.4
27.967584133148193,0.0,279.46875,814877.671875,53,0.0,0.0,14.5,57.3
28.47695016860962,0.0,279.46875,814877.671875,53,0.0,0.0,10.5,57.3
28.98613214492798,0.2,279.5,814877.671875,53,0.0,0.0,11.2,57.3
29.495299100875854,0.0,279.5,814877.671875,53,0.0,0.0,12.8,57.3
30.004444122314453,0.0,279.5,814877.671875,53,0.0,0.0,11.2,57.3
30.513638973236084,0.0,279.5,814877.671875,53,0.0,0.0,11.2,57.3
31.02279305458069,0.3,279.515625,814877.671875,53,0.0,0.0,11.6,57.3
31.531923055648804,0.0,279.53125,814877.671875,53,0.0,0.0,12.0,57.3
32.041067123413086,0.0,279.53125,814877.671875,53,0.0,0.0,10.7,57.3
32.547773122787476,0.0,279.53125,814877.671875,53,0.0,0.0,11.4,57.3
33.05716419219971,0.2,279.578125,814877.671875,53,0.0,0.0,11.1,57.3
33.5665180683136,0.0,279.578125,814877.671875,53,0.0,0.0,10.5,57.3
34.07586407661438,0.0,279.578125,814877.671875,53,0.0,0.0,11.9,57.3
34.58521604537964,0.0,279.578125,814877.671875,53,0.0,0.0,16.9,57.3
35.09444308280945,0.2,279.609375,814877.671875,53,0.0,0.0,11.9,57.2
35.60359811782837,0.0,279.625,814877.671875,53,0.0,0.0,11.0,57.2
36.11276292800903,0.0,279.625,814877.671875,53,0.0,0.0,11.4,57.3
36.619102001190186,0.0,279.625,814877.671875,53,0.0,0.0,11.4,57.3
37.12828493118286,0.2,279.640625,814877.671875,53,0.0,0.0,10.3,57.3
37.637449979782104,0.0,279.640625,814877.671875,53,0.0,0.0,10.8,57.3
38.14658808708191,0.0,279.640625,814877.671875,53,0.0,0.0,11.9,57.3
38.65383720397949,0.0,279.640625,814877.671875,53,0.0,0.0,10.9,57.3
39.15846920013428,0.1,279.703125,814877.671875,53,0.0,0.0,12.5,57.3
39.66783022880554,0.0,279.703125,814877.671875,53,0.0,0.0,11.0,57.3
40.17717099189758,0.0,279.703125,814877.671875,53,0.0,0.0,11.2,57.3
40.68650197982788,0.8,89.796875,814572.34375,47,0.0,0.0,10.7,56.7
41.192720890045166,1.0,164.625,814888.203125,56,0.0,0.0,14.2,56.7
41.701701164245605,0.0,279.609375,814889.203125,56,0.0,0.0,19.3,57.3
42.21107721328735,0.0,279.609375,814889.203125,56,0.0,0.0,11.4,57.3
42.71942400932312,0.0,279.625,814889.203125,56,0.0,0.0,11.0,57.3
43.22678303718567,0.2,279.984375,814895.265625,55,0.0,0.0,11.7,57.2
