elapsed_s,cpu_percent,rss_mb,vms_mb,threads,read_mb,write_mb,system_cpu_percent,system_memory_percent
3.814697265625e-06,98.0,6.15625,401250.03125,2,0.0,0.0,66.7,47.1
0.5142767429351807,30.7,152.5625,815010.734375,60,0.0,0.0,23.8,47.6
1.0287737846374512,0.0,152.5625,815010.734375,60,0.0,0.0,11.5,48.3
1.5377390384674072,0.0,152.5625,815010.734375,60,0.0,0.0,20.3,48.2
2.052351951599121,0.0,152.5625,815010.734375,60,0.0,0.0,18.1,48.2
2.566849708557129,2.0,154.140625,815008.90625,59,0.0,0.0,11.1,48.2
3.0721468925476074,0.0,154.140625,815008.90625,59,0.0,0.0,10.3,47.8
3.58659291267395,0.0,154.140625,815008.90625,59,0.0,0.0,16.6,47.7
4.101377010345459,0.0,154.140625,815008.90625,59,0.0,0.0,10.6,47.7
4.6158788204193115,0.2,154.15625,815008.90625,59,0.0,0.0,10.9,47.7
5.126988887786865,0.0,154.140625,815008.359375,58,0.0,0.0,13.0,47.7
5.641464710235596,0.0,154.125,815007.8125,57,0.0,0.0,10.4,47.7
6.152282953262329,0.0,154.125,815007.8125,57,0.0,0.0,10.9,47.7
6.666756868362427,0.2,154.171875,815007.8125,57,0.0,0.0,10.9,47.7
7.17713475227356,0.0,154.171875,815007.8125,57,0.0,0.0,11.2,47.7
7.6915857791900635,0.0,154.171875,815007.8125,57,0.0,0.0,11.2,47.6
8.205976724624634,0.0,154.171875,815007.8125,57,0.0,0.0,10.9,47.6
8.717763900756836,0.2,154.171875,815007.8125,57,0.0,0.0,19.8,47.7
9.23214077949524,0.0,154.171875,815007.8125,57,0.0,0.0,11.9,47.6
9.745998859405518,0.0,154.171875,815007.8125,57,0.0,0.0,10.7,47.6
10.260710954666138,0.0,154.171875,815007.8125,57,0.0,0.0,11.0,47.6
10.775389909744263,0.2,154.21875,815007.8125,57,0.0,0.0,12.5,47.6
11.290060758590698,0.0,154.21875,815007.8125,57,0.0,0.0,12.3,47.6
11.804696798324585,0.0,154.21875,815007.8125,57,0.0,0.0,12.4,47.6
12.319304943084717,0.2,154.21875,815007.8125,57,0.0,0.0,11.1,47.6
12.823822736740112,0.0,154.21875,815007.8125,57,0.0,0.0,11.1,47.6
13.338274717330933,0.0,154.21875,815007.8125,57,0.0,0.0,12.2,47.6
13.852735996246338,0.0,154.21875,815007.8125,57,0.0,0.0,11.0,47.6
