benchmark,bench,mode,score,scoreError,ciLow,ciHigh,unit,rawCount,rawMin,rawMax,gc_alloc_rate_norm_score,gc_alloc_rate_norm_scoreError,gc_alloc_rate_norm_ciLow,gc_alloc_rate_norm_ciHigh,gc_alloc_rate_norm_unit,gc_alloc_rate_score,gc_alloc_rate_scoreError,gc_alloc_rate_ciLow,gc_alloc_rate_ciHigh,gc_alloc_rate_unit,gc_count_score,gc_count_scoreError,gc_count_ciLow,gc_count_ciHigh,gc_count_unit,gc_time_score,gc_time_scoreError,gc_time_ciLow,gc_time_ciHigh,gc_time_unit,bucketCapacity,n,seed,baseDocs,wordsPerDoc,docs,threshold
bench.LshBenchmark.addDocument,addDocument,avgt,0.022524868332586285,,,,ms/op,1,0.022524868332586285,0.022524868332586285,16623.89870013447,,,,B/op,633.2355218188707,,,,MB/sec,5.0,,5.0,5.0,counts,27.0,,27.0,27.0,ms,,,42,5000.0,12.0,,
bench.LshBenchmark.addDocument,addDocument,thrpt,42.6313369761869,,,,ops/ms,1,42.6313369761869,42.6313369761869,16709.2729012533,,,,B/op,611.6324290978694,,,,MB/sec,3.0,,3.0,3.0,counts,21.0,,21.0,21.0,ms,,,42,5000.0,12.0,,
