benchmark,bench,mode,score,scoreError,ciLow,ciHigh,unit,rawCount,rawMin,rawMax,gc_alloc_rate_norm_score,gc_alloc_rate_norm_scoreError,gc_alloc_rate_norm_ciLow,gc_alloc_rate_norm_ciHigh,gc_alloc_rate_norm_unit,gc_alloc_rate_score,gc_alloc_rate_scoreError,gc_alloc_rate_ciLow,gc_alloc_rate_ciHigh,gc_alloc_rate_unit,gc_count_score,gc_count_scoreError,gc_count_ciLow,gc_count_ciHigh,gc_count_unit,gc_time_score,gc_time_scoreError,gc_time_ciLow,gc_time_ciHigh,gc_time_unit,bucketCapacity,n,seed,baseDocs,wordsPerDoc,docs,threshold
bench.LshBenchmark.buildIndex,buildIndex,avgt,38.79996457492878,0.6090596585323016,38.19090491639648,39.40902423346108,ms/op,5,38.67386262962963,39.07013461538462,31031036.303133905,1.3344740908247528,31031034.968659814,31031037.637607995,B/op,762.6440941812165,11.904998353437952,750.7390958277786,774.5490925346544,MB/sec,27.0,,27.0,27.0,counts,12.0,,12.0,12.0,ms,,,42,,12.0,2000.0,
bench.LshBenchmark.buildIndex,buildIndex,avgt,198.3405792,1.1972321969036486,197.14334700309635,199.53781139690366,ms/op,5,197.90798616666666,198.74408333333332,152750026.66666666,0.0,152750026.66666666,152750026.66666666,B/op,734.3826302413596,4.413869200590446,729.9687610407692,738.79649944195,MB/sec,25.0,,25.0,25.0,counts,36.0,,36.0,36.0,ms,,,42,,12.0,10000.0,
bench.LshBenchmark.buildIndex,buildIndex,thrpt,0.02677594078088357,0.0001390567856186205,0.02663688399526495,0.026914997566502192,ops/ms,5,0.02671452743778963,0.026805381750646118,31071036.14814815,0.0,31071036.14814815,31071036.14814815,B/op,793.32256814906,4.135209536447119,789.1873586126129,797.457777685507,MB/sec,27.0,,27.0,27.0,counts,11.0,,11.0,11.0,ms,,,42,,12.0,2000.0,
bench.LshBenchmark.buildIndex,buildIndex,thrpt,0.005211019019894518,2.9510542625538564e-05,0.00518150847726898,0.005240529562520056,ops/ms,5,0.005202870206706781,0.005222305571089521,152950026.66666666,0.0,152950026.66666666,152950026.66666666,B/op,760.0204923854665,4.298973806693508,755.7215185787729,764.31946619216,MB/sec,26.0,,26.0,26.0,counts,38.0,,38.0,38.0,ms,,,42,,12.0,10000.0,
